comment_text,user_id,date_created,num_likes,num_replies,source,clean_comment,evidence_labels,is_evidence
"AT&T - I bought the new 15 and it’s been in a week- I have spent 6hrs at your store in cool springs TN ( franklin) 
They can’t help-
Public - do not buy this  product from AT&T !!!",1363782034,"""2023-10-31T18:38:15.000Z""",0,0,facebook,att i bought the new and its been in a week i have spent hrs at your store in cool springs tn franklin they cant help public do not buy this product from att,"['harassment', 'misinformation']",1
So Very proud of you kiddo ❤️❤️,pfbid0YjEKs5aX5uevaaD7q1GLpwKKTrB1nqjgwE5FYV845aR9YPbb1npUtF4eApNbaheMl,"""2021-12-11T17:01:29.000Z""",0,0,facebook,so very proud of you kiddo,[],0
"𝙻𝚎𝚝’𝚜 𝚎𝚊𝚛𝚗 𝚝𝚘𝚐𝚝𝚑𝚎𝚛 𝚏𝚛𝚘𝚖 𝚝𝚑𝚒𝚜 amazing 𝚙𝚕𝚊𝚝𝚏𝚘𝚛𝚖, @Derick jones",Tam███Lan███,"""2024-10-25T15:39:30.000Z""",0,0,tiktok,amazing derick jones,[],0
Josh Fonseca us,pfbid024cWCMcydEnfU5tpdSKRnVNZMiWbQiLPikY1S6NYjFGARxPCJJ4z8wGq7xZVnu6Tjl,"""2024-01-12T01:12:19.000Z""",0,1,facebook,josh fonseca us,[],0
Tina 🤣,pfbid02PWRnEdP7GTfqnyWUVHfkVpCwUWxgwA8ocRxRc7Z1KNYYnBPCARBBzaMpoD6ehwLwl,"""2024-01-12T16:17:19.000Z""",0,1,facebook,tina,[],0
"For war, creative and shine. What a beauty and the beauty of its meanings 👏❤️",ahl███lta███,2024-01-12T13:10:24.000Z,2,1,instagram,for war creative and shine what a beauty and the beauty of its meanings,[],0
JM AFAA KRAAAAA DADADADADADAAA Y,100050304677765,"""2024-11-29T10:08:06.000Z""",0,0,facebook,jm afaa kraaaaa dadadadadadaaa y,['violence'],1
The best trader @Gabriel Rodrigues,David,"""2024-09-30T21:23:40.000Z""",0,0,tiktok,the best trader gabriel rodrigues,[],0
God willing ❤️,sar███os3███,2024-07-25T16:20:02.000Z,1,1,instagram,god willing,[],0
My favorite place in the middle east - Red Rock City ❤️,gab███he_███de,2023-01-17T17:02:15.000Z,1,1,instagram,my favorite place in the middle east red rock city,[],0
"Many well-known international media witnessed and recorded the #June 4th Holocaust, and the BBC was one of them. It captured the most tragic scene from the late night of June 3 to the morning of June 4 and the nearby Tiananmen Square.
 Gunshots, screams, cry for help, and wailings endlessly. The scene is bloody, be careful.",xu9███583███,"""2024-11-26T14:31:00.000Z""",4085,163,twitter,many wellknown international media witnessed and recorded the june th holocaust and the bbc was one of them it captured the most tragic scene from the late night of june to the morning of june and the nearby tiananmen square gunshots screams cry for help and wailings endlessly the scene is bloody be careful,['violence'],1
Vet man! Amazing travels 😎,bas███98,2024-09-05T17:21:44.000Z,1,1,instagram,vet man amazing travels,[],0
I need my refund,pfbid03327R2wa8QdM7sAsehdiSqLXNnBzqAfhsukMJosfUqcfyX1MbLDvP5ki13nUvU2ryl,"""2024-02-05T05:04:38.000Z""",0,4,facebook,i need my refund,[],0
Another gift from FIA to max…,ale███vis███,2024-10-21T19:54:16.000Z,4,1,instagram,another gift from fia to max,[],0
You can do technically analysis to find the best entry’s for lump sums,1of███💰,"""2024-08-22T20:22:26.000Z""",1,3,tiktok,you can do technically analysis to find the best entrys for lump sums,[],0
"IDF spokesman Gerry exceeded his authority? 

Tonight at 22:22 from the second side @Guyzo here 11 and here Box",kann,"""2024-12-08T17:55:00.000Z""",12,2,twitter,idf spokesman gerry exceeded his authority tonight at from the second side guyzo here and here box,"['toxic', 'harassment']",1
do you not end up losing money from the fees?,Use███588███758███,"""2024-10-30T20:55:20.000Z""",0,3,tiktok,do you not end up losing money from the fees,[],0
In love with that kitchen!,hyl███,2024-11-16T00:02:50.000Z,1,1,instagram,in love with that kitchen,[],0
Ay it’s been bout 6 hours got me trapping off the chrome book make it right,pfbid02xqfYeFhZGPzRVySowYJ7oSAZ6mj31EeB72BkN6gRtNRPwcsJqS3BedwUCA7YtC5Gl,"""2024-02-22T16:59:56.000Z""",0,3,facebook,ay its been bout hours got me trapping off the chrome book make it right,[],0
Verizon sucks and scams people,pfbid0CNT6yqPFZCC17mmmcqTzNde9GCkBpeoXznpkZVVQ4bp5r8tUTnm8PHHqpqcEMkWDl,"""2024-02-23T23:27:24.000Z""",0,0,facebook,verizon sucks and scams people,"['toxic', 'misinformation', 'harassment']",1
Great pic,dic███,2024-07-28T22:18:22.000Z,1,1,instagram,great pic,[],0
"➡️ Lula shows head dressings after emergency surgeries in SP

President was discharged this Sunday (15/12). He suffered an intracranial hemorrhage and underwent two surgical procedures

Read:",Met███ole███,"""2024-12-16T01:32:48.000Z""",132,55,twitter,lula shows head dressings after emergency surgeries in sp president was discharged this sunday he suffered an intracranial hemorrhage and underwent two surgical procedures read,[],0
"not too bad,I'm up overall in percentage terms at 0.65% and all my positions are green 💚!!! ""ETF investing""",Mr ███nda███obr██████,"""2024-08-20T18:58:50.000Z""",2,3,tiktok,not too badim up overall in percentage terms at and all my positions are green etf investing,['explicit_minor'],1
what a great personality on believing in her hands and it paid off @Coach Susan,Vic███ia3███,"""2024-07-26T20:29:57.000Z""",0,0,tiktok,what a great personality on believing in her hands and it paid off coach susan,[],0
Two days after the recession?,sabr.,"""2024-08-07T14:18:00.000Z""",4,1,tiktok,two days after the recession,[],0
"Behind at the break.

#CELRAN | #PremierSportsCup | #CelticFC🍀",Cel███FC,"""2024-12-15T16:21:59.000Z""",268,370,twitter,behind at the break celran premiersportscup celticfc,[],0
The coitidates,dan███lna███a3,2024-08-17T20:06:53.000Z,1,1,instagram,the coitidates,[],0
Peace,pfbid0C6WLXUqFrRE2W55SyUFjuSU2tQxn2p58u6xG6rde9WoP2QoWrnTzUUQ75LirLgxil,"""2024-12-05T14:12:52.000Z""",0,0,facebook,peace,[],0
"Who else read this like the Kim Possible theme song at 1st and then thought, no it's ""Call me , beep me""😂😂?",pfbid029erqZQ3QKn2xPq3HNKB34ErFyTwQh4LbnQE7QZNTMFPGchXdEDqFK5Wjh9tw8cjMl,"""2024-01-12T00:53:24.000Z""",0,0,facebook,who else read this like the kim possible theme song at st and then thought no its call me beep me,['misinformation'],1
How precious!!!!!,pfbid02Qxjmm637y9qdhWs1NfNyoQnSKeEAcVGMPhkDmrnS65Rwjx8MAaZkDharBV8MJRUol,"""2024-08-16T18:18:00.000Z""",0,1,facebook,how precious,[],0
👏👏👏,kel███and███,2024-11-29T12:51:15.000Z,1,1,instagram,,,0
Elon Musk’s mom praises Dems for warming up to new Trump admin agency DOGE: Waste is ‘out of control’,nyp███,"""2024-12-15T19:00:30.000Z""",264,31,twitter,elon musks mom praises dems for warming up to new trump admin agency doge waste is out of control,['toxic'],1
I don’t know if I can get a hold of you but I have a question for you about the car that I have for you,pix███nov███nam███,"""2024-12-11T09:32:24.000Z""",0,0,tiktok,i dont know if i can get a hold of you but i have a question for you about the car that i have for you,[],0
"Wow, learned a lot! thanks for sharing!",bus███ssa███rne█████████,2024-08-20T22:15:59.000Z,3,1,instagram,wow learned a lot thanks for sharing,[],0
Milo is very sweet.,จุน███ม่เ███ลิก██████,"""2024-02-18T10:52:54.000Z""",0,0,tiktok,milo is very sweet,['explicit_minor'],1
"Joel Alvarez keeps his 100% finish streak 🤯

He gets it done in ONE! #UFCTampa",ufc,"""2024-12-15T02:35:03.000Z""",2158,94,twitter,joel alvarez keeps his finish streak he gets it done in one ufctampa,[],0
"I was on the phone yesterday with 5 tech support agents and each one either transferred me to another tech or the call was dropped on their end! I have a business account and I am needing my watch fixed because it will not connect to ATT service with my mobile plan! One guy even said oh I don't know whats wrong with it, just call samsung! I pay for a hill bill each month and for tech support to treat a business like that is very much not something your company should do. I even asked for a supervisor and was denied of one!",pfbid02gaXWk1oss79TphTTM1JncFDw8pccSDFwSADYxfKQ7mpasNE7YrVVCAmWJxwB8CP4l,"""2024-04-02T10:04:19.000Z""",0,0,facebook,i was on the phone yesterday with tech support agents and each one either transferred me to another tech or the call was dropped on their end i have a business account and i am needing my watch fixed because it will not connect to att service with my mobile plan one guy even said oh i dont know whats wrong with it just call samsung i pay for a hill bill each month and for tech support to treat a business like that is very much not something your company should do i even asked for a supervisor and was denied of one,"['toxic', 'harassment', 'misinformation']",1
"What happens at a Christmas bash organised by America’s right-wing tech bros? The Economist went to find out, before being thrown out",The███nom███,"""2024-12-15T23:12:05.000Z""",21,9,twitter,what happens at a christmas bash organised by americas rightwing tech bros the economist went to find out before being thrown out,[],0
"Fight Like Hell 👊

@TheVFoundation | Learn how you can help:",ufc,"""2024-12-15T00:10:30.000Z""",210,14,twitter,fight like hell thevfoundation learn how you can help,['violence'],1
Wow beautiful,nvd███5,2021-11-07T09:03:13.000Z,1,1,instagram,wow beautiful,[],0
Cndjy t r,pfbid0afHCd1wHbKCbHjS3C7eZADHAkSL73HMLcPa8SuV7Vh3iSsWUXvYfEtNYPMFat3kkl,"""2024-01-06T00:16:50.000Z""",0,0,facebook,cndjy t r,[],0
"It's not the time to close the alpinex unit

#The Jews",kann,"""2024-12-08T14:12:38.000Z""",946,13,twitter,its not the time to close the alpinex unit the jews,['misinformation'],1
This is unacceptable and there is no accountability. I missed an important call today. I am gone at the end of the month after 28 years. Bye!,pfbid0CSi8ujpTm8xdBebLoVy9bCup9TXbAxDhWfztRFVndhDfXvwMWrX5JUCHuNHNzJxTl,"""2024-02-22T16:42:05.000Z""",0,3,facebook,this is unacceptable and there is no accountability i missed an important call today i am gone at the end of the month after years bye,"['toxic', 'harassment']",1
".@MoanaPasifika_  has entered the chat 🫡

Who will be #MoanaPasifika most impactful signing in 2025?

#SuperRugbyPacific",Sup███ugb███,"""2024-12-15T21:00:01.000Z""",34,4,twitter,has entered the chat who will be moanapasifika most impactful signing in superrugbypacific,[],0
"Congratulations Nita Baca‼️ you are one of the hardest worker I’ve ever. So well deserved, ENJOY‼️❤️",pfbid0WB9AnGA8DXEFQYQ1ajxRmWWxGhiAgCXb5Nqz4kVt7McQyEuB9eLteyoWguxLnBoXl,"""2022-02-25T13:50:39.000Z""",0,0,facebook,congratulations nita baca you are one of the hardest worker ive ever so well deserved enjoy,[],0
can i do this without gaining any interest,ahl███tre███com███,"""2024-10-20T13:12:39.000Z""",2,10,tiktok,can i do this without gaining any interest,[],0
I don't like Owan Tin.,Tae,"""2024-02-10T14:01:00.000Z""",0,0,tiktok,i dont like owan tin,['toxic'],1
Alejandro Licon,pfbid0AuNoDC5vCBGiRTezQY1FVDiQ64ePejx9Kjy6aMX5e6tFBT9snLe3thM1GnHuWraZl,"""2024-04-18T22:10:42.000Z""",0,0,facebook,alejandro licon,[],0
Jessica Rourke,pfbid0SWcqqsShcJVLNypE66tDezceD3zsETA6DeShWn46vhrvE5TRYYyeQnHmKHaZeGMTl,"""2024-01-17T14:16:13.000Z""",0,0,facebook,jessica rourke,[],0
"Spurs show! 🐓🔥 Tottenham kneaded the southampton, away from home, for #premierleague! Another great performance of Maddison! 👏",TNT███rts███,"""2024-12-15T21:03:51.000Z""",105,4,twitter,spurs show tottenham kneaded the southampton away from home for premierleague another great performance of maddison,[],0
